yaml_file	total_tokens	protein_length	rna_length	dna_length	ligand_count	elapsed_seconds	memory_used_mb	memory_total_mb	memory_percent	gpu_util	temperature	success	job_runtime_seconds
gr24_F4K0J3.yaml	1300	1300	0	0	1	79.588	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	80.118	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	80.649	34111	81920	41.64	100	73	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	81.182	34111	81920	41.64	100	73	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	81.721	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	82.253	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	82.786	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	83.316	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	83.851	34111	81920	41.64	100	73	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	84.381	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	84.909	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	85.443	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	85.972	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	86.504	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	87.034	34111	81920	41.64	99	73	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	87.564	34111	81920	41.64	100	73	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	88.093	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	88.625	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	89.155	34111	81920	41.64	100	73	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	89.692	34111	81920	41.64	100	73	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	90.223	34111	81920	41.64	100	73	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	90.751	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	91.282	34111	81920	41.64	100	73	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	91.812	34111	81920	41.64	100	73	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	92.343	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	92.872	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	93.401	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	93.932	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	94.46	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	94.993	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	95.527	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	96.059	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	96.591	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	97.121	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	97.651	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	98.183	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	98.717	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	99.248	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	99.782	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	100.312	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	100.844	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	101.377	34111	81920	41.64	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	101.91	34149	81920	41.69	75	69	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	102.5	34149	81920	41.69	99	73	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	103.038	34149	81920	41.69	99	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	103.57	34149	81920	41.69	97	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	104.1	34149	81920	41.69	99	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	104.639	34149	81920	41.69	99	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	105.172	34149	81920	41.69	99	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	105.702	34149	81920	41.69	98	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	106.231	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	106.759	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	107.292	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	107.825	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	108.356	34149	81920	41.69	98	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	108.887	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	109.416	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	109.947	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	110.475	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	111.011	34149	81920	41.69	98	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	111.543	34149	81920	41.69	98	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	112.073	34149	81920	41.69	98	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	112.603	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	113.132	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	113.661	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	114.189	34149	81920	41.69	98	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	114.723	34149	81920	41.69	98	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	115.262	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	115.795	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	116.324	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	116.857	34149	81920	41.69	98	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	117.39	34149	81920	41.69	98	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	117.923	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	118.46	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	119.0	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	119.53	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	120.058	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	120.595	34149	81920	41.69	98	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	121.128	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	121.66	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	122.191	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	122.72	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	123.249	34149	81920	41.69	98	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	123.778	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	124.314	34149	81920	41.69	99	76	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	124.846	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	125.376	34149	81920	41.69	98	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	125.908	34149	81920	41.69	98	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	126.438	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	126.967	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	127.496	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	128.026	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	128.554	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	129.085	34149	81920	41.69	99	76	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	129.621	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	130.15	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	130.68	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	131.208	34149	81920	41.69	98	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	131.739	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	132.267	34149	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	132.796	34151	81920	41.69	99	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	133.33	34153	81920	41.69	100	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	133.865	34153	81920	41.69	100	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	134.395	34153	81920	41.69	39	70	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	134.983	34153	81920	41.69	3	66	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	135.511	34153	81920	41.69	0	63	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	136.04	34153	81920	41.69	2	61	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	136.573	34153	81920	41.69	6	60	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	137.104	559	81920	0.68	7	59	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	137.636	559	81920	0.68	100	58	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	138.167	559	81920	0.68	62	56	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	138.696	559	81920	0.68	0	56	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	139.226	559	81920	0.68	0	55	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	139.783	559	81920	0.68	0	54	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	140.298	559	81920	0.68	0	53	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	140.823	559	81920	0.68	0	53	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	141.35	559	81920	0.68	0	52	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	141.867	559	81920	0.68	0	52	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	142.383	559	81920	0.68	0	51	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	142.91	559	81920	0.68	0	51	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	143.426	559	81920	0.68	0	50	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	143.943	559	81920	0.68	0	50	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	144.475	559	81920	0.68	0	50	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	145.001	559	81920	0.68	0	49	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	145.519	559	81920	0.68	0	49	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	146.035	559	81920	0.68	0	49	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	146.551	559	81920	0.68	0	49	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	147.066	559	81920	0.68	0	48	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	147.581	559	81920	0.68	0	48	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	148.122	559	81920	0.68	0	48	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	148.641	559	81920	0.68	0	48	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	149.158	559	81920	0.68	0	48	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	149.673	559	81920	0.68	0	48	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	150.191	559	81920	0.68	0	48	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	150.706	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	151.226	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	151.765	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	152.284	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	152.804	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	153.321	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	153.837	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	154.353	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	154.882	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	155.418	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	155.953	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	156.48	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	156.998	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	157.517	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	158.034	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	158.554	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	159.08	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	159.599	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	160.116	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	160.634	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	161.152	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	161.68	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	162.211	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	162.727	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	163.242	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	163.766	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	164.304	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	164.834	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	165.374	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	165.925	559	81920	0.68	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	166.549	2561	81920	3.13	17	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	167.069	2699	81920	3.29	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	167.59	2699	81920	3.29	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	168.108	2699	81920	3.29	0	47	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	168.625	10005	81920	12.21	46	52	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	169.166	10005	81920	12.21	100	57	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	169.694	10005	81920	12.21	100	59	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	170.225	10005	81920	12.21	100	61	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	170.755	10005	81920	12.21	100	62	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	171.284	10005	81920	12.21	100	64	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	171.815	10005	81920	12.21	100	65	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	172.348	10005	81920	12.21	99	67	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	172.878	10005	81920	12.21	98	69	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	173.423	10005	81920	12.21	98	70	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	173.954	10005	81920	12.21	98	71	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	174.483	10005	81920	12.21	98	72	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	175.017	10005	81920	12.21	98	73	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	175.55	10005	81920	12.21	98	73	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	176.081	10005	81920	12.21	98	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	176.611	10005	81920	12.21	98	74	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	177.144	10005	81920	12.21	98	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	177.673	10005	81920	12.21	98	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	178.205	10005	81920	12.21	98	75	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	178.739	10005	81920	12.21	98	76	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	179.269	10005	81920	12.21	98	76	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	179.796	10005	81920	12.21	98	76	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	180.327	10005	81920	12.21	98	76	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	180.865	10005	81920	12.21	98	76	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	181.393	10005	81920	12.21	98	77	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	181.925	10005	81920	12.21	98	76	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	182.454	10005	81920	12.21	98	77	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	182.986	10005	81920	12.21	98	77	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	183.513	10005	81920	12.21	98	76	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	184.048	10005	81920	12.21	98	77	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	184.577	10005	81920	12.21	98	77	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	185.112	10005	81920	12.21	98	77	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	185.64	10011	81920	12.22	98	76	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	186.17	10019	81920	12.23	96	73	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	186.698	10019	81920	12.23	7	68	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	187.227	10019	81920	12.23	7	65	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	187.757	557	81920	0.68	85	62	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	188.285	557	81920	0.68	0	61	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	188.816	521	81920	0.64	0	59	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	189.346	521	81920	0.64	0	58	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	189.874	521	81920	0.64	0	57	True	190.49
gr24_F4K0J3.yaml	1300	1300	0	0	1	190.414	0	81920	0.0	7	56	True	190.49
gr24_Q9FGK9.yaml	1350	1350	0	0	1	0.0	0	81920	0.0	7	55	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	0.532	0	81920	0.0	0	55	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	1.06	0	81920	0.0	0	54	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	1.589	0	81920	0.0	0	52	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	2.118	0	81920	0.0	0	50	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	2.647	0	81920	0.0	0	49	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	3.17	0	81920	0.0	0	49	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	3.69	0	81920	0.0	0	48	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	4.208	0	81920	0.0	0	47	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	4.729	0	81920	0.0	0	46	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	5.25	0	81920	0.0	0	46	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	5.772	0	81920	0.0	0	45	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	6.296	0	81920	0.0	0	45	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	6.815	0	81920	0.0	0	45	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	7.335	0	81920	0.0	0	44	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	7.856	0	81920	0.0	0	44	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	8.378	0	81920	0.0	0	44	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	8.903	0	81920	0.0	0	43	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	9.429	0	81920	0.0	0	43	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	9.954	0	81920	0.0	0	43	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	10.483	0	81920	0.0	0	43	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	11.014	0	81920	0.0	0	42	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	11.545	0	81920	0.0	0	42	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	12.069	0	81920	0.0	0	42	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	12.586	0	81920	0.0	0	42	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	13.104	0	81920	0.0	0	42	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	13.621	0	81920	0.0	0	42	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	14.158	0	81920	0.0	0	41	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	14.683	0	81920	0.0	0	41	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	15.2	0	81920	0.0	0	41	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	15.719	0	81920	0.0	0	41	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	16.237	0	81920	0.0	0	41	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	16.758	0	81920	0.0	0	41	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	17.292	0	81920	0.0	0	41	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	17.828	0	81920	0.0	0	41	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	18.346	0	81920	0.0	0	41	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	18.864	0	81920	0.0	0	41	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	19.382	0	81920	0.0	0	41	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	19.9	0	81920	0.0	0	41	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	20.428	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	20.946	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	21.465	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	21.982	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	22.501	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	23.022	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	23.54	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	24.055	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	24.578	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	25.096	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	25.621	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	26.142	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	26.663	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	27.181	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	27.712	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	28.231	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	28.748	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	29.267	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	29.791	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	30.309	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	30.828	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	31.349	0	81920	0.0	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	31.873	0	81920	0.0	0	39	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	32.411	507	81920	0.62	0	40	True	191.65
gr24_Q9FGK9.yaml	1350	1350	0	0	1	32.928	2609	81920	3.18	24	41	True	191.65
